"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:10:50
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","Embroidermodder "
">file_name","C:\users\rob\My Documents\embroidermodder\samples\Embroidermodder.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","3483"
">Color_Count","0"
">Extents","-111.300000,111.200000,-25.700000,25.700000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,0,255,"Purple","Brother Embroidery 614"
#
*STITCH,58.800000,4.400000,-2.500000,-0.400000,2.531798,-170.909714,170.909714
*STITCH,61.400000,4.400000,2.600000,0.000000,2.600000,0.000000,-175.426071
*STITCH,58.900000,4.200000,-2.500000,-0.200000,2.507987,-175.426071,168.844131
*STITCH,61.500000,3.900000,2.600000,-0.300000,2.617250,-6.581944,184.379318
*STITCH,58.900000,4.000000,-2.600000,0.100000,2.601922,177.797379,-188.288849
*STITCH,61.600000,3.500000,2.700000,-0.500000,2.745906,-10.491477,184.151291
*STITCH,58.900000,3.800000,-2.700000,0.300000,2.716615,173.659821,-188.194275
*STITCH,61.600000,3.100000,2.700000,-0.700000,2.789265,-14.534454,185.788300
*STITCH,59.000000,3.500000,-2.600000,0.400000,2.630589,171.253845,-190.347336
*STITCH,61.600000,2.600000,2.600000,-0.900000,2.751363,-19.093493,186.098877
*STITCH,59.000000,3.200000,-2.600000,0.600000,2.668333,167.005386,-188.042892
*STITCH,61.600000,2.200000,2.600000,-1.000000,2.785678,-21.037510,188.042892
*STITCH,59.000000,2.800000,-2.600000,0.600000,2.668333,167.005386,-189.937485
*STITCH,61.600000,1.700000,2.600000,-1.100000,2.823119,-22.932100,185.829361
*STITCH,59.000000,2.500000,-2.600000,0.800000,2.720294,162.897263,-188.538269
*STITCH,61.500000,1.300000,2.500000,-1.200000,2.773085,-25.641006,187.896332
*STITCH,59.000000,2.100000,-2.500000,0.800000,2.624881,162.255325,-189.729752
*STITCH,61.500000,0.800000,2.500000,-1.300000,2.817801,-27.474432,78.814621
*STITCH,61.900000,1.300000,0.400000,0.500000,0.640312,51.340191,-218.811386
*STITCH,61.000000,1.100000,-0.900000,-0.200000,0.921954,-167.471191,-999.000000
*STITCH,61.000000,1.100000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*JUMP,60.900000,1.100000,-0.100000,0.000000,0.100000,-999.000000,-999.000000
*JUMP,60.800000,1.100000,-0.100000,0.000000,0.100000,-999.000000,-999.000000
*JUMP,61.000000,1.100000,0.200000,0.000000,0.200000,-999.000000,-999.000000
*JUMP,61.000000,1.100000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*STITCH,65.400000,0.900000,4.400000,-0.200000,4.404543,-2.602562,-108.768059
*STITCH,64.500000,-1.400000,-0.900000,-2.300000,2.469818,-111.370621,56.362640
*STITCH,65.200000,-2.400000,0.700000,-1.000000,1.220656,-55.007980,-15.701973
*STITCH,65.900000,-4.400000,0.700000,-2.000000,2.118962,-70.709953,110.515526
*STITCH,66.500000,-3.900000,0.600000,0.500000,0.781025,39.805573,-82.079262
*STITCH,67.600000,-4.900000,1.100000,-1.000000,1.486607,-42.273689,42.273689
*STITCH,69.700000,-4.900000,2.100000,0.000000,2.100000,0.000000,56.309929
*STITCH,70.100000,-4.300000,0.400000,0.600000,0.721110,56.309929,14.719658
*STITCH,71.200000,-1.100000,1.100000,3.200000,3.383785,71.029587,16.244102
*STITCH,71.300000,1.000000,0.100000,2.100000,2.102380,87.273689,-20.024666
*STITCH,72.600000,4.100000,1.300000,3.100000,3.361547,67.249023,17.040382
*STITCH,72.800000,6.100000,0.200000,2.000000,2.009975,84.289406,-19.930412
*STITCH,74.000000,8.600000,1.200000,2.500000,2.773085,64.358994,21.826927
*STITCH,74.100000,10.100000,0.100000,1.500000,1.503330,86.185921,-24.486679
*STITCH,75.500000,12.700000,1.400000,2.600000,2.952965,61.699242,91.735710
*STITCH,74.500000,13.200000,-1.000000,0.500000,1.118034,153.434952,-183.503540
*STITCH,76.400000,12.100000,1.900000,-1.100000,2.195450,-30.068583,195.534149
*STITCH,73.700000,12.800000,-2.700000,0.700000,2.789265,165.465561,-186.503067
*STITCH,76.300000,11.800000,2.600000,-1.000000,2.785678,-21.037510,188.942734
*STITCH,73.500000,12.400000,-2.800000,0.600000,2.863564,167.905228,-187.559052
*STITCH,76.300000,11.400000,2.800000,-1.000000,2.973214,-19.653824,189.871429
*STITCH,73.400000,11.900000,-2.900000,0.500000,2.942788,170.217606,-188.036499
*STITCH,76.200000,11.000000,2.800000,-0.900000,2.941088,-17.818888,188.356567
*STITCH,73.200000,11.500000,-3.000000,0.500000,3.041381,170.537674,-187.779129
*STITCH,76.100000,10.600000,2.900000,-0.900000,3.036445,-17.241461,187.779129
*STITCH,73.100000,11.100000,-3.000000,0.500000,3.041381,170.537674,-187.779129
*STITCH,76.000000,10.200000,2.900000,-0.900000,3.036445,-17.241461,187.779129
*STITCH,73.000000,10.700000,-3.000000,0.500000,3.041381,170.537674,-190.191498
*STITCH,75.800000,9.700000,2.800000,-1.000000,2.973214,-19.653824,187.964462
*STITCH,72.900000,10.300000,-2.900000,0.600000,2.961419,168.310638,-187.964462
*STITCH,75.700000,9.300000,2.800000,-1.000000,2.973214,-19.653824,187.964462
*STITCH,72.800000,9.900000,-2.900000,0.600000,2.961419,168.310638,-188.633774
*STITCH,75.500000,8.900000,2.700000,-1.000000,2.879236,-20.323137,188.228363
*STITCH,72.700000,9.500000,-2.800000,0.600000,2.863564,167.905228,-188.942734
*STITCH,75.300000,8.500000,2.600000,-1.000000,2.785678,-21.037510,190.546021
*STITCH,72.600000,9.000000,-2.700000,0.500000,2.745906,169.508514,-188.602005
*STITCH,75.200000,8.100000,2.600000,-0.900000,2.751363,-19.093493,188.602005
*STITCH,72.500000,8.600000,-2.700000,0.500000,2.745906,169.508514,-190.546021
*STITCH,75.100000,7.600000,2.600000,-1.000000,2.785678,-21.037510,188.942734
*STITCH,72.300000,8.200000,-2.800000,0.600000,2.863564,167.905228,-188.228363
*STITCH,75.000000,7.200000,2.700000,-1.000000,2.879236,-20.323137,186.286880
*STITCH,72.200000,7.900000,-2.800000,0.700000,2.886174,165.963745,-188.130096
*STITCH,74.900000,6.800000,2.700000,-1.100000,2.915476,-22.166346,188.130096
*STITCH,72.100000,7.500000,-2.800000,0.700000,2.886174,165.963745,-188.130096
*STITCH,74.800000,6.400000,2.700000,-1.100000,2.915476,-22.166346,186.220947
*STITCH,72.000000,7.200000,-2.800000,0.800000,2.912044,164.054596,-188.017090
*STITCH,74.700000,6.000000,2.700000,-1.200000,2.954657,-23.962490,188.017090
*STITCH,71.900000,6.800000,-2.800000,0.800000,2.912044,164.054596,-189.764557
*STITCH,74.600000,5.500000,2.700000,-1.300000,2.996665,-25.709953,186.056122
*STITCH,71.800000,6.500000,-2.800000,1.000000,2.973214,160.346176,-187.753754
*STITCH,74.500000,5.100000,2.700000,-1.400000,3.041381,-27.407576,187.753754
*STITCH,71.700000,6.100000,-2.800000,1.000000,2.973214,160.346176,-187.753754
*STITCH,74.400000,4.700000,2.700000,-1.400000,3.041381,-27.407576,185.959839
*STITCH,71.600000,5.800000,-2.800000,1.100000,3.008322,158.552261,-187.606873
*STITCH,74.300000,4.300000,2.700000,-1.500000,3.088689,-29.054604,185.856018
*STITCH,71.500000,5.500000,-2.800000,1.200000,3.046309,156.801407,-188.560883
*STITCH,73.600000,4.200000,2.100000,-1.300000,2.469818,-31.759481,48.458729
*STITCH,74.600000,4.500000,1.000000,0.300000,1.044031,16.699247,160.287903
*STITCH,70.800000,4.700000,-3.800000,0.200000,3.805260,176.987152,-186.449478
*STITCH,74.400000,4.100000,3.600000,-0.600000,3.649657,-9.462322,186.368225
*STITCH,70.700000,4.300000,-3.700000,0.200000,3.705402,176.905899,-184.813065
*STITCH,74.300000,3.800000,3.600000,-0.500000,3.634556,-7.907163,187.907166
*STITCH,70.600000,3.800000,-3.700000,0.000000,3.700000,180.000000,-184.763641
*STITCH,74.200000,3.500000,3.600000,-0.300000,3.612478,-4.763642,-173.645218
*STITCH,70.600000,3.400000,-3.600000,-0.100000,3.601389,-178.408859,173.366409
*STITCH,74.000000,3.100000,3.400000,-0.300000,3.413210,-5.042451,-173.320969
*STITCH,70.500000,3.000000,-3.500000,-0.100000,3.501428,-178.363419,173.320969
*STITCH,73.900000,2.700000,3.400000,-0.300000,3.413210,-5.042451,-173.366409
*STITCH,70.300000,2.600000,-3.600000,-0.100000,3.601389,-178.408859,173.509766
*STITCH,73.800000,2.300000,3.500000,-0.300000,3.512834,-4.899092,-173.509766
*STITCH,70.200000,2.200000,-3.600000,-0.100000,3.601389,-178.408859,173.645218
*STITCH,73.800000,1.900000,3.600000,-0.300000,3.612478,-4.763642,-173.728928
*STITCH,70.000000,1.800000,-3.800000,-0.100000,3.801316,-178.492569,173.857101
*STITCH,73.700000,1.500000,3.700000,-0.300000,3.712142,-4.635464,-172.351746
*STITCH,69.900000,1.300000,-3.800000,-0.200000,3.805260,-176.987213,175.439056
*STITCH,73.600000,1.200000,3.700000,-0.100000,3.701351,-1.548158,-173.937851
*STITCH,69.800000,0.900000,-3.800000,-0.300000,3.811824,-175.486008,175.486008
*STITCH,73.500000,0.900000,3.700000,0.000000,3.700000,0.000000,-174.143997
*STITCH,69.600000,0.500000,-3.900000,-0.400000,3.920459,-174.143997,175.651505
*STITCH,73.400000,0.600000,3.800000,0.100000,3.801316,1.507509,-174.201752
*STITCH,69.500000,0.100000,-3.900000,-0.500000,3.931921,-172.694244,174.242432
*STITCH,73.200000,0.200000,3.700000,0.100000,3.701351,1.548193,-174.052338
*STITCH,69.400000,-0.300000,-3.800000,-0.500000,3.832754,-172.504150,175.598251
*STITCH,73.100000,-0.100000,3.700000,0.200000,3.705402,3.094101,-172.656616
*STITCH,69.300000,-0.800000,-3.800000,-0.700000,3.863936,-169.562515,175.732681
*STITCH,73.000000,-0.400000,3.700000,0.400000,3.721559,6.170168,-174.281509
*STITCH,69.200000,-1.200000,-3.800000,-0.800000,3.883298,-168.111343,174.281509
*STITCH,72.900000,-0.800000,3.700000,0.400000,3.721559,6.170168,-173.175552
*STITCH,69.000000,-1.700000,-3.900000,-0.900000,4.002499,-167.005386,174.701416
*STITCH,72.700000,-1.200000,3.700000,0.500000,3.733631,7.696030,-174.371490
*STITCH,68.900000,-2.100000,-3.800000,-0.900000,3.905125,-166.675461,174.582611
*STITCH,72.500000,-1.600000,3.600000,0.500000,3.634556,7.907144,-173.163589
*STITCH,68.700000,-2.600000,-3.800000,-1.000000,3.929377,-165.256439,174.467468
*STITCH,72.400000,-2.000000,3.700000,0.600000,3.748333,9.211027,-173.459854
*STITCH,68.500000,-3.100000,-3.900000,-1.100000,4.052160,-164.248825,176.137497
*STITCH,72.300000,-2.300000,3.800000,0.800000,3.883298,11.888669,-173.884521
*STITCH,68.300000,-3.600000,-4.000000,-1.300000,4.205948,-161.995850,174.990479
*STITCH,72.200000,-2.700000,3.900000,0.900000,4.002499,12.994627,-174.990479
*STITCH,68.200000,-4.000000,-4.000000,-1.300000,4.205948,-161.995850,174.990479
*STITCH,72.100000,-3.100000,3.900000,0.900000,4.002499,12.994627,-174.141464
*STITCH,68.000000,-4.500000,-4.100000,-1.400000,4.332436,-161.146835,177.460693
*STITCH,72.100000,-3.300000,4.100000,1.200000,4.272002,16.313860,-173.694000
*STITCH,68.500000,-4.800000,-3.600000,-1.500000,3.900000,-157.380142,177.235352
*STITCH,72.100000,-3.500000,3.600000,1.300000,3.827532,19.855213,-172.555649
*STITCH,69.000000,-5.100000,-3.100000,-1.600000,3.488553,-152.700439,174.501846
*STITCH,72.000000,-3.900000,3.000000,1.200000,3.231099,21.801413,-171.819763
*STITCH,69.400000,-5.400000,-2.600000,-1.500000,3.001666,-150.018356,171.819763
*STITCH,71.900000,-4.400000,2.500000,1.000000,2.692582,21.801405,-168.777542
*STITCH,69.900000,-5.700000,-2.000000,-1.300000,2.385372,-146.976135,167.200989
*STITCH,71.800000,-5.000000,1.900000,0.700000,2.024846,20.224861,-164.687195
*STITCH,70.400000,-6.000000,-1.400000,-1.000000,1.720465,-144.462326,197.592422
*STITCH,71.000000,-5.200000,0.600000,0.800000,1.000000,53.130100,126.869904
*STITCH,68.400000,-5.200000,-2.600000,0.000000,2.600000,180.000000,-42.878891
*STITCH,67.000000,-3.900000,-1.400000,1.300000,1.910497,137.121109,0.605209
*STITCH,64.800000,-1.900000,-2.200000,2.000000,2.973214,137.726318,-63.671715
*STITCH,65.400000,0.200000,0.600000,2.100000,2.184033,74.054604,38.565262
*STITCH,64.900000,1.400000,-0.500000,1.200000,1.300000,112.619865,-64.607079
*STITCH,66.700000,3.400000,1.800000,2.000000,2.690725,48.012787,5.959843
*STITCH,67.500000,4.500000,0.800000,1.100000,1.360147,53.972630,-35.537682
*STITCH,69.900000,5.300000,2.400000,0.800000,2.529822,18.434950,-22.520567
*STITCH,71.300000,5.200000,1.400000,-0.100000,1.403567,-4.085617,4.085617
*STITCH,73.600000,5.200000,2.300000,0.000000,2.300000,0.000000,-32.735229
*STITCH,75.000000,4.300000,1.400000,-0.900000,1.664332,-32.735229,35.597633
*STITCH,77.000000,4.400000,2.000000,0.100000,2.002498,2.862403,155.336197
*STITCH,76.500000,4.600000,-0.500000,0.200000,0.538516,158.198593,-235.669800
*STITCH,76.700000,3.700000,0.200000,-0.900000,0.921954,-77.471199,196.081665
*STITCH,76.100000,4.800000,-0.600000,1.100000,1.252996,118.610458,-208.610458
*STITCH,76.100000,3.500000,0.000000,-1.300000,1.300000,-90.000000,191.309937
*STITCH,75.800000,5.000000,-0.300000,1.500000,1.529706,101.309937,-198.434952
*STITCH,75.600000,3.400000,-0.200000,-1.600000,1.612452,-97.125015,193.834854
*STITCH,75.400000,5.100000,-0.200000,1.700000,1.711724,96.709839,-196.172150
*STITCH,75.100000,3.300000,-0.300000,-1.800000,1.824829,-99.462311,189.462311
*STITCH,75.100000,5.200000,0.000000,1.900000,1.900000,90.000000,-194.743561
*STITCH,74.600000,3.300000,-0.500000,-1.900000,1.964688,-104.743568,189.032974
*STITCH,74.800000,5.300000,0.200000,2.000000,2.009975,84.289406,-193.579468
*STITCH,74.100000,3.300000,-0.700000,-2.000000,2.118962,-109.290054,191.159943
*STITCH,74.400000,5.400000,0.300000,2.100000,2.121320,81.869896,-191.159943
*STITCH,73.700000,3.400000,-0.700000,-2.000000,2.118962,-109.290054,194.095612
*STITCH,73.900000,5.600000,0.200000,2.200000,2.209072,84.805565,-191.504822
*STITCH,73.300000,3.600000,-0.600000,-2.000000,2.088061,-106.699249,191.258911
*STITCH,73.500000,5.700000,0.200000,2.100000,2.109502,84.559669,-191.258911
*STITCH,72.900000,3.700000,-0.600000,-2.000000,2.088061,-106.699249,191.258911
*STITCH,73.100000,5.800000,0.200000,2.100000,2.109502,84.559669,-188.595917
*STITCH,72.600000,3.800000,-0.500000,-2.000000,2.061553,-104.036247,194.036255
*STITCH,72.600000,5.800000,0.000000,2.000000,2.000000,90.000000,-188.972626
*STITCH,72.300000,3.900000,-0.300000,-1.900000,1.923538,-98.972626,194.981628
*STITCH,72.100000,5.800000,-0.200000,1.900000,1.910497,96.009003,-189.188782
*STITCH,72.000000,4.000000,-0.100000,-1.800000,1.802776,-93.179787,195.708588
*STITCH,71.600000,5.800000,-0.400000,1.800000,1.843909,102.528809,-185.818970
*STITCH,71.800000,4.100000,0.200000,-1.700000,1.711724,-83.290161,192.730194
*STITCH,71.200000,5.800000,-0.600000,1.700000,1.802776,109.440033,-192.315018
*STITCH,71.400000,4.200000,0.200000,-1.600000,1.612452,-82.874985,196.504364
*STITCH,70.700000,5.800000,-0.700000,1.600000,1.746425,113.629379,-185.194427
*STITCH,71.200000,4.300000,0.500000,-1.500000,1.581139,-71.565056,193.570435
*STITCH,70.200000,5.900000,-1.000000,1.600000,1.886796,122.005386,-186.988495
*STITCH,70.900000,4.400000,0.700000,-1.500000,1.655295,-64.983101,191.852997
*STITCH,69.700000,6.000000,-1.200000,1.600000,2.000000,126.869904,-185.906158
*STITCH,70.600000,4.500000,0.900000,-1.500000,1.749286,-59.036247,191.915161
*STITCH,69.300000,5.900000,-1.300000,1.400000,1.910497,132.878906,-189.188843
*STITCH,70.300000,4.400000,1.000000,-1.500000,1.802776,-56.309933,193.284866
*STITCH,68.800000,5.800000,-1.500000,1.400000,2.051828,136.974930,-186.373627
*STITCH,70.000000,4.400000,1.200000,-1.400000,1.843909,-49.398705,191.993347
*STITCH,68.300000,5.700000,-1.700000,1.300000,2.140093,142.594635,-187.594635
*STITCH,69.700000,4.300000,1.400000,-1.400000,1.979899,-44.999996,189.162338
*STITCH,67.900000,5.600000,-1.800000,1.300000,2.220360,144.162338,-187.187408
*STITCH,69.400000,4.200000,1.500000,-1.400000,2.051828,-43.025070,190.749420
*STITCH,67.500000,5.400000,-1.900000,1.200000,2.247220,147.724350,-185.129700
*STITCH,69.200000,4.100000,1.700000,-1.300000,2.140093,-37.405357,190.840302
*STITCH,67.000000,5.200000,-2.200000,1.100000,2.459675,153.434937,-184.398697
*STITCH,69.000000,4.000000,2.000000,-1.200000,2.332381,-30.963758,188.343903
*STITCH,66.600000,5.000000,-2.400000,1.000000,2.600000,157.380142,-183.945190
*STITCH,68.800000,3.900000,2.200000,-1.100000,2.459675,-26.565050,187.471542
*STITCH,66.200000,4.800000,-2.600000,0.900000,2.751363,160.906494,-183.526367
*STITCH,68.600000,3.800000,2.400000,-1.000000,2.600000,-22.619865,188.583618
*STITCH,65.800000,4.500000,-2.800000,0.700000,2.886174,165.963745,-184.398697
*STITCH,68.500000,3.600000,2.700000,-0.900000,2.846050,-18.434948,187.125031
*STITCH,65.500000,4.200000,-3.000000,0.600000,3.059412,168.690079,-182.726318
*STITCH,68.300000,3.500000,2.800000,-0.700000,2.886174,-14.036242,188.680435
*STITCH,65.100000,3.800000,-3.200000,0.300000,3.214032,174.644196,-184.106522
*STITCH,68.100000,3.300000,3.000000,-0.500000,3.041381,-9.462322,185.994095
*STITCH,64.800000,3.500000,-3.300000,0.200000,3.306055,176.531769,-183.656784
*STITCH,68.000000,3.100000,3.200000,-0.400000,3.224903,-7.125016,187.125015
*STITCH,64.500000,3.100000,-3.500000,0.000000,3.500000,180.000000,-183.468231
*STITCH,67.800000,2.900000,3.300000,-0.200000,3.306055,-3.468229,-173.261276
*STITCH,64.300000,2.700000,-3.500000,-0.200000,3.505709,-176.729507,175.044830
*STITCH,67.700000,2.600000,3.400000,-0.100000,3.401470,-1.684684,-173.551682
*STITCH,64.100000,2.300000,-3.600000,-0.300000,3.612478,-175.236359,176.872910
*STITCH,67.600000,2.400000,3.500000,0.100000,3.501428,1.636544,-173.729385
*STITCH,64.000000,1.900000,-3.600000,-0.500000,3.634556,-172.092834,173.777466
*STITCH,67.400000,2.000000,3.400000,0.100000,3.401470,1.684635,-173.777466
*STITCH,63.800000,1.500000,-3.600000,-0.500000,3.634556,-172.092834,173.729385
*STITCH,67.300000,1.600000,3.500000,0.100000,3.501428,1.636544,-172.174225
*STITCH,63.700000,1.000000,-3.600000,-0.600000,3.649657,-170.537674,175.436798
*STITCH,67.200000,1.300000,3.500000,0.300000,3.512834,4.899125,-174.186005
*STITCH,63.500000,0.600000,-3.700000,-0.700000,3.765634,-169.286880,175.627106
*STITCH,67.100000,1.000000,3.600000,0.400000,3.622154,6.340218,-174.139771
*STITCH,63.400000,0.200000,-3.700000,-0.800000,3.785499,-167.799545,175.495575
*STITCH,67.100000,0.700000,3.700000,0.500000,3.733631,7.696030,-174.371490
*STITCH,63.300000,-0.200000,-3.800000,-0.900000,3.905125,-166.675461,175.886490
*STITCH,67.000000,0.400000,3.700000,0.600000,3.748333,9.211027,-173.066696
*STITCH,63.200000,-0.700000,-3.800000,-1.100000,3.956008,-163.855667,175.744339
*STITCH,67.000000,0.100000,3.800000,0.800000,3.883298,11.888669,-174.363113
*STITCH,63.200000,-1.100000,-3.800000,-1.200000,3.984972,-162.474442,174.674927
*STITCH,66.900000,-0.300000,3.700000,0.800000,3.785499,12.200480,-174.231339
*STITCH,63.200000,-1.500000,-3.700000,-1.200000,3.889730,-162.030853,177.154877
*STITCH,66.900000,-0.500000,3.700000,1.000000,3.832754,15.124016,-172.504150
*STITCH,63.300000,-2.000000,-3.600000,-1.500000,3.900000,-157.380142,177.756577
*STITCH,66.800000,-0.700000,3.500000,1.300000,3.733631,20.376429,-173.811386
*STITCH,63.400000,-2.400000,-3.400000,-1.700000,3.801316,-153.434952,177.240891
*STITCH,66.800000,-0.900000,3.400000,1.500000,3.716181,23.805943,-173.874435
*STITCH,63.500000,-2.800000,-3.300000,-1.900000,3.807887,-150.068497,175.269623
*STITCH,66.900000,-1.200000,3.400000,1.600000,3.757659,25.201122,-173.195740
*STITCH,63.700000,-3.200000,-3.200000,-2.000000,3.773592,-147.994614,177.352371
*STITCH,66.900000,-1.400000,3.200000,1.800000,3.671512,29.357752,-173.995285
*STITCH,63.800000,-3.600000,-3.100000,-2.200000,3.801316,-144.637527,176.642914
*STITCH,67.000000,-1.600000,3.200000,2.000000,3.773592,32.005383,-173.587326
*STITCH,64.100000,-3.900000,-2.900000,-2.300000,3.701351,-141.581940,176.573959
*STITCH,67.100000,-1.800000,3.000000,2.100000,3.661967,34.992023,-172.282639
*STITCH,64.500000,-4.200000,-2.600000,-2.400000,3.538361,-137.290619,175.447845
*STITCH,67.300000,-2.000000,2.800000,2.200000,3.560899,38.157223,-173.157227
*STITCH,64.800000,-4.500000,-2.500000,-2.500000,3.535534,-135.000000,176.496460
*STITCH,67.400000,-2.200000,2.600000,2.300000,3.471311,41.496468,-171.732819
*STITCH,65.200000,-4.800000,-2.200000,-2.600000,3.405877,-130.236359,177.622314
*STITCH,67.500000,-2.300000,2.300000,2.500000,3.397058,47.385948,-172.923615
*STITCH,65.500000,-5.100000,-2.000000,-2.800000,3.440930,-125.537674,176.364014
*STITCH,67.700000,-2.400000,2.200000,2.700000,3.482815,50.826340,-172.653778
*STITCH,65.900000,-5.300000,-1.800000,-2.900000,3.413210,-121.827446,177.667755
*STITCH,67.800000,-2.500000,1.900000,2.800000,3.383785,55.840305,-171.661301
*STITCH,66.300000,-5.600000,-1.500000,-3.100000,3.443835,-115.820992,173.993546
*STITCH,68.100000,-2.700000,1.800000,2.900000,3.413210,58.172550,-172.477097
*STITCH,66.700000,-5.800000,-1.400000,-3.100000,3.401470,-114.304550,175.417969
*STITCH,68.300000,-2.900000,1.600000,2.900000,3.312099,61.113419,-172.274673
*STITCH,67.100000,-6.000000,-1.200000,-3.100000,3.324154,-111.161255,173.088776
*STITCH,68.700000,-3.000000,1.600000,3.000000,3.400000,61.927517,-171.464172
*STITCH,67.600000,-6.100000,-1.100000,-3.100000,3.289377,-109.536652,174.519760
*STITCH,69.000000,-3.100000,1.400000,3.000000,3.310589,64.983109,-172.861801
*STITCH,68.000000,-6.200000,-1.000000,-3.100000,3.257299,-107.878693,175.127716
*STITCH,69.300000,-3.100000,1.300000,3.100000,3.361547,67.249023,-171.285263
*STITCH,68.500000,-6.300000,-0.800000,-3.200000,3.298484,-104.036240,174.499588
*STITCH,69.600000,-3.200000,1.100000,3.100000,3.289377,70.463348,-171.417404
*STITCH,69.000000,-6.300000,-0.600000,-3.100000,3.157531,-100.954056,175.531891
*STITCH,69.800000,-3.400000,0.800000,2.900000,3.008322,74.577835,-170.483994
*STITCH,69.500000,-6.300000,-0.300000,-2.900000,2.915476,-95.906158,173.811401
*STITCH,70.100000,-3.500000,0.600000,2.800000,2.863564,77.905243,-169.950623
*STITCH,70.000000,-6.300000,-0.100000,-2.800000,2.801785,-92.045380,173.618408
*STITCH,70.400000,-3.600000,0.400000,2.700000,2.729469,81.573029,-171.573029
*STITCH,70.400000,-6.400000,0.000000,-2.800000,2.800000,-90.000000,169.114471
*STITCH,70.900000,-3.800000,0.500000,2.600000,2.647640,79.114471,-169.114471
*STITCH,70.900000,-6.300000,0.000000,-2.500000,2.500000,-90.000000,170.134186
*STITCH,71.300000,-4.000000,0.400000,2.300000,2.334524,80.134193,-170.134186
*STITCH,71.300000,-6.100000,0.000000,-2.100000,2.100000,-90.000000,165.256439
*STITCH,71.800000,-4.200000,0.500000,1.900000,1.964688,75.256439,-165.256439
*STITCH,71.800000,-5.700000,0.000000,-1.500000,1.500000,-90.000000,157.380127
*STITCH,72.300000,-4.500000,0.500000,1.200000,1.300000,67.380135,-202.380127
*STITCH,71.800000,-5.000000,-0.500000,-0.500000,0.707107,-135.000000,135.000000
*STITCH,72.400000,-5.000000,0.600000,0.000000,0.600000,0.000000,-149.036240
*STITCH,71.900000,-5.300000,-0.500000,-0.300000,0.583095,-149.036240,-999.000000
*STITCH,71.900000,-5.300000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*JUMP,71.800000,-5.300000,-0.100000,0.000000,0.100000,-999.000000,-999.000000
*JUMP,71.700000,-5.300000,-0.100000,0.000000,0.100000,-999.000000,-999.000000
*JUMP,71.900000,-5.300000,0.200000,0.000000,0.200000,-999.000000,-999.000000
*JUMP,71.900000,-5.300000,0.000000,0.000000,0.000000,-999.000000,-999.000000
*STITCH,76.900000,-5.700000,5.000000,-0.400000,5.015974,-4.573921,-93.956856
*STITCH,76.600000,-7.700000,-0.300000,-2.000000,2.022375,-98.530777,66.525391
*STITCH,78.200000,-8.700000,1.600000,-1.000000,1.886796,-32.005386,-91.684685
*STITCH,77.800000,-9.300000,-0.400000,-0.600000,0.721110,-123.690071,120.827667
*STITCH,79.800000,-9.400000,2.000000,-0.100000,2.002498,-2.862405,-42.137596
*STITCH,80.900000,-10.500000,1.100000,-1.100000,1.555635,-45.000000,91.974930
*STITCH,82.300000,-9.000000,1.400000,1.500000,2.051828,46.974934,34.894962
*STITCH,82.600000,-6.900000,0.300000,2.100000,2.121320,81.869896,-13.979347
*STITCH,83.900000,-3.700000,1.300000,3.200000,3.453983,67.890549,7.365891
*STITCH,84.400000,-1.800000,0.500000,1.900000,1.964688,75.256439,-10.273331
*STITCH,85.800000,1.200000,1.400000,3.000000,3.310589,64.983109,12.922134
*STITCH,86.100000,2.600000,0.300000,1.400000,1.431782,77.905243,-16.348171
*STITCH,87.400000,5.000000,1.300000,2.400000,2.729469,61.557072,11.088902
*STITCH,87.900000,6.600000,0.500000,1.600000,1.676305,72.645973,-38.955910
*STITCH,89.100000,7.400000,1.200000,0.800000,1.442220,33.690063,-208.249725
*STITCH,87.000000,7.200000,-2.100000,-0.200000,2.109502,-174.559662,168.444153
*STITCH,89.800000,6.900000,2.800000,-0.300000,2.816026,-6.115504,-172.336334
*STITCH,86.100000,6.800000,-3.700000,-0.100000,3.701351,-178.451843,175.272018
*STITCH,89.700000,6.600000,3.600000,-0.200000,3.605551,-3.179830,-173.807388
